Zero crossing,Centroid,Rolloff,MFCC,Chroma Freq,Genre
132.22314453125,3090774.399005726,6986641.552734375,63410.52030031046,6002.639657101288,blues
126.486328125,2975981.2994471537,6707538.9404296875,45573.847060369415,5857.886975831211,blues
112.716796875,2787552.3599799094,6479965.283203125,51200.08231796672,6189.651919256237,blues
119.63525390625,2946696.898443858,6721783.154296875,90965.1389112329,6053.954188476993,blues
62.12646484375,2248700.3045596466,5884626.0498046875,29037.269408920627,6663.141466228366,blues
75.5859375,2473523.998563784,6177725.244140625,9518.840532510807,6019.703576201912,blues
97.3935546875,2602824.083165628,6269532.0556640625,3486.4317773571393,5219.899208158795,blues
127.70556640625,2777619.5089859827,6041150.9033203125,47623.85656853471,5888.778822140088,blues
51.669921875,1704421.5644870992,3937033.9599609375,-104681.48534462956,4306.858981379581,blues
110.92724609375,2515574.3085058862,5397749.560546875,108921.5484854407,6220.923090002538,blues
137.8359375,2556563.886254402,5098879.4677734375,125443.45328657597,6108.457925161446,blues
86.8740234375,1866846.4672654525,3970431.9580078125,-26514.661234208153,5260.044383174906,blues
171.72998046875,2807679.5005867546,5478854.3701171875,79751.94836996456,6399.492349886655,blues
133.69482421875,2625639.741010485,5253961.5966796875,127257.69270830238,7024.803183616597,blues
146.26318359375,2627378.403985354,5202464.94140625,84671.77843614086,6717.443404059499,blues
97.62548828125,2342620.2318617413,5079962.548828125,34911.74307016725,6067.547484683628,blues
116.2919921875,2439832.5676886463,4949977.3681640625,81519.43114414702,6584.764229697337,blues
134.9267578125,2674387.508930764,5471673.046875,49493.84662309673,5533.656783862804,blues
183.91845703125,2890617.1317729084,5675538.6474609375,84942.67400917146,6297.001627684418,blues
125.9677734375,2516606.0859478563,5114501.806640625,124529.54669976767,6684.405572452759,blues
216.62109375,3237601.516422133,6565042.96875,34445.1168436998,7012.282879675391,blues
151.46435546875,2948397.4782682066,6119940.8935546875,-96033.94043197056,4839.015614431686,blues
199.65283203125,3672198.563825514,7385404.1748046875,-116068.24933343532,5123.870097007313,blues
189.85498046875,3301496.0091718403,6656849.7802734375,-40735.08161865313,5161.397301578336,blues
189.142578125,3641379.8800339717,7258412.109375,-117319.76352576578,4543.6653844326665,blues
157.4765625,3026657.587751794,6430040.5517578125,-19559.17676252656,5812.18765076106,blues
145.728515625,2919606.042599642,6147697.1923828125,-14050.715446083314,5242.943719036904,blues
174.69384765625,3249713.7315281946,6784046.4111328125,-34488.95190497484,4497.148579082016,blues
161.79150390625,3066324.3431745386,6471761.1328125,-149287.9323922741,4530.692027661651,blues
127.16357421875,2792093.8557877303,6057096.240234375,-87653.80524340481,5008.7079023051165,blues
174.09130859375,3140604.895667811,6548957.666015625,-7624.759041181799,4735.096516183454,blues
167.04345703125,3355441.4461229416,7318543.5791015625,-118242.50412853576,4762.881959334767,blues
129.99853515625,2708537.7377411695,5795780.0537109375,144433.34821473312,5304.614652955825,blues
156.31103515625,3252492.995117127,7461814.74609375,104472.85452612338,5696.878417287577,blues
140.302734375,2875775.1833549147,6077402.05078125,114388.79393830788,7238.667281502344,blues
176.4580078125,3421000.8879686156,7257346.2158203125,129827.17653230538,5673.048841537612,blues
144.21337890625,2853934.3799867537,6023289.111328125,119107.4681248914,6344.309039159989,blues
160.0986328125,3017229.0166382147,6390774.755859375,125556.87352719964,6426.358343960414,blues
161.21435546875,3158632.7326044515,6811135.1806640625,140572.3378179316,6538.992908218342,blues
121.5927734375,2362580.590692426,4840427.197265625,67689.48503972689,5713.685214548073,blues
164.5615234375,2737174.533036179,5424989.0625,61860.82833963549,5898.182048461048,blues
135.9267578125,2768983.009162346,5984809.27734375,82623.58410976644,5262.642110289557,blues
152.509765625,2993201.5963515546,6512135.888671875,173058.5547188642,6629.850189867464,blues
146.583984375,2664550.1256820234,5456556.73828125,124026.55020432765,6146.5710514074035,blues
76.79345703125,1696220.4983339156,3409448.9501953125,17871.259066323906,4892.322869586599,blues
63.12255859375,1610729.0141654667,3256046.4111328125,-17277.847254816283,5676.691956904402,blues
65.77392578125,1864375.739249283,3986065.0634765625,14354.337705442855,5226.701562208376,blues
41.4453125,1301592.8822546196,2682251.1474609375,2023.2595614034092,5865.46925767094,blues
33.1630859375,1032397.3660057725,1880569.9951171875,-161677.96355670944,5406.93328425865,blues
75.24853515625,2084981.8238346525,4484537.1826171875,36595.203493366986,5859.064851765191,blues
46.61572265625,1281871.8119613393,2512817.138671875,-24828.543039817658,6548.623231651025,blues
41.77880859375,1187730.6234512185,2069222.3876953125,-105806.92970303139,6065.415687346971,blues
28.05419921875,737062.1787125097,1199453.2470703125,-91484.88901249351,5858.944292191276,blues
65.78662109375,1602279.8847160968,3254808.251953125,1381.8690021226184,5844.637957407835,blues
73.89111328125,1795505.2577168364,3562033.2275390625,58623.15250913071,5740.04595210898,blues
62.44287109375,1463851.7931018958,2669998.7548828125,-246992.0514911327,4042.2988666286046,blues
57.68701171875,1598446.3886367935,3366113.37890625,41383.56876103599,5819.467328688158,blues
166.06298828125,2987474.224962413,6244316.6748046875,47477.62279189603,6873.055806724655,blues
96.67578125,1989144.0839750909,4104260.8154296875,-87608.78211697092,5744.251704653489,blues
127.001953125,1946180.1861926112,3512183.8623046875,-178572.2999883592,3916.1129946290353,classical
113.48095703125,1759312.2672560555,3087333.7646484375,-257191.2915786668,3335.8627280063997,classical
116.42919921875,1926926.0455776923,3601385.15625,-139164.35419265428,4312.7978185597985,classical
140.86767578125,1973932.4379093377,3770388.5009765625,-213150.9622536072,3634.301960296724,classical
145.92431640625,2205293.2945010345,4105186.7431640625,-252866.38457178735,3437.9384770883607,classical
97.24658203125,1850354.3643840745,3666942.9931640625,-173176.70311539693,4166.515053447256,classical
94.26123046875,1774820.67595082,3539864.794921875,-183383.81823849923,4057.037585408884,classical
94.55322265625,1756994.050264542,3449360.7421875,-177696.07233605062,4290.763712661765,classical
101.85986328125,1961262.6352739853,3845539.3798828125,-211480.7774530973,3952.753974299353,classical
72.72705078125,1572530.8072021864,3310083.984375,-245310.06335994398,4197.454957729658,classical
111.47900390625,1936098.228898785,3709072.705078125,-238292.18739850284,3800.726797101209,classical
78.55908203125,1228679.1181627382,2194717.8955078125,-265914.1627898158,3771.862619627065,classical
85.28955078125,1526235.7938877032,2785761.2548828125,-254666.0350477593,3655.8142176543047,classical
104.57275390625,1794634.6115719366,3359707.2509765625,-265014.2579555888,3602.446299685028,classical
88.5068359375,1654309.329606835,3088959.521484375,-269864.0677703272,3631.2479431717757,classical
97.904296875,1773066.1500379918,3387258.984375,-323439.42833218654,3361.5394967599727,classical
61.62109375,1363527.6084095943,2517554.443359375,-379512.80777857406,3402.345325774162,classical
104.8349609375,1756601.2738104698,3125049.169921875,-266543.56963299523,3977.955194445261,classical
91.37158203125,1497186.3502872624,2821226.4404296875,-278355.34224817844,3708.3885894259856,classical
74.51416015625,1532476.7098232307,2961967.4560546875,-349241.2348154914,4406.438285267734,classical
90.2509765625,1574957.693206973,2966887.79296875,-223064.4100046717,4174.47745201185,classical
102.84423828125,1772784.3496738714,3322454.8095703125,-238678.3328311231,4139.052867765386,classical
88.494140625,1566042.4836524911,2892339.84375,-201706.87729515284,4286.403379964704,classical
57.17236328125,1271955.962492513,2395579.6142578125,-245076.5346791116,4146.247661835105,classical
92.6162109375,1620261.024663324,2964519.140625,-165829.17350521532,3929.8643293874493,classical
88.3017578125,1531083.3872422674,2766047.607421875,-144332.09269690834,4614.8559351115655,classical
105.6796875,1653117.770533653,2887473.33984375,-286898.54525757063,3812.7096725941637,classical
69.08837890625,1165886.027142208,1883046.3134765625,-253317.73890778067,3734.586271209721,classical
104.85595703125,1699366.7881265443,3101330.3466796875,-177121.55847193245,4079.369507915615,classical
119.20654296875,2015811.7781151538,3779087.9150390625,-236649.35868804395,3830.4278113201203,classical
82.3701171875,1607644.7410249114,3041489.5751953125,-343174.22024930787,4319.193222102298,classical
51.0,1063150.927977351,1853535.05859375,-291325.316712167,4705.4692001892645,classical
47.28857421875,1025195.4361252784,1561297.1923828125,-480922.6904585654,4393.862740290171,classical
70.333984375,1458830.6266723685,2800274.6337890625,-407005.30268715566,4717.867247076704,classical
95.087890625,1770750.6846260293,3432995.5078125,-263057.660343471,4251.058255841007,classical
79.03271484375,1313925.7421611126,2358262.5732421875,-241959.07131948785,4952.147498041668,classical
76.81640625,1657995.3309711972,3157435.107421875,-430872.1241921982,3712.6194225717,classical
121.4326171875,1983033.0219134705,3669020.947265625,-285807.7328348756,4408.873084496061,classical
98.0595703125,1654103.841431384,3073444.8486328125,-278058.4372651167,4568.198189691853,classical
140.880859375,2112400.0540970126,4088100.146484375,-350225.61372838076,4201.7873844140195,classical
93.89794921875,1805794.010876609,3429571.728515625,-310752.52588250703,3888.30731279071,classical
101.91064453125,1718963.8320057201,3183770.21484375,-349251.80169693165,4162.022413888299,classical
122.775390625,1734674.0993047329,2840175.6591796875,-146890.32224786235,4109.696244776529,classical
65.95458984375,1374555.563284138,2082680.6396484375,-228899.2405423893,2963.825726930881,classical
92.72119140625,1527472.745398947,2628310.4736328125,-397699.60224627255,3914.5612802570386,classical
80.93994140625,1529420.7019379064,2474208.10546875,-136561.51226039612,3683.9200215737237,classical
144.267578125,2428747.9326829053,4697888.1591796875,-32696.21591929295,5381.000690462986,classical
85.77783203125,1517831.4827573472,2692963.916015625,-423304.6768957925,4011.0641452981295,classical
113.01123046875,1961976.3458584254,3585741.2841796875,-28304.577261324626,4609.213198036685,classical
141.40478515625,2874532.2518169517,5771921.2646484375,-55758.7698178933,4830.8428783196205,classical
63.98681640625,1512846.3021134883,3051588.6474609375,-353942.2492481464,4439.011755039721,classical
77.65576171875,1973697.721996737,4161334.5703125,-53488.80748376354,5913.136388118878,classical
164.12255859375,3118181.4972223025,6456644.82421875,-159857.4520529214,6017.29294500793,classical
114.76025390625,1914158.9467702922,3586731.8115234375,-1300.845232209805,4776.866039532405,classical
151.20849609375,2236773.8235939695,3706747.119140625,4352.27570651671,5038.114966072233,classical
76.724609375,1395675.5323869889,2281378.271484375,-492368.5532162706,2895.1939414535027,classical
125.35205078125,2178868.2132851365,3989359.6435546875,4355.261379857538,4868.46838276195,classical
123.1318359375,2264197.594766367,4183599.90234375,-383381.53016622085,3938.5899208396204,classical
105.82421875,1471428.2199191423,2354957.2265625,-252338.52246459076,4121.139443405844,classical
120.59326171875,2005699.0546872788,3673359.8876953125,-193726.7763309505,4385.4624117333005,classical
134.49755859375,2332458.4154472966,4353539.94140625,-175489.37505492734,4737.526784448889,classical
98.4033203125,1709437.0809869142,3198402.0263671875,-237950.13320882613,4371.992844533865,classical
95.7197265625,1906745.5324965776,3632866.69921875,-267203.72703766986,4967.750454391408,classical
46.60595703125,892429.7098008336,968638.8427734375,-353252.59077531524,3520.159070864135,classical
54.67822265625,1445380.4841752374,2421451.7578125,-389914.57466730213,3087.814911376615,classical
61.427734375,1071575.0794661483,1310683.0078125,-392699.9332144169,3214.608689716857,classical
58.21337890625,1027876.8827405329,1302931.0546875,-369243.5757459672,2902.482996925962,classical
59.93994140625,1445564.056045923,2577007.6171875,-344889.4663326295,4148.377111353967,classical
123.05810546875,2016910.4919715554,3637625.537109375,-181232.631492583,3992.113190592194,classical
102.474609375,1744612.5926321107,3159394.62890625,-194782.97761863552,3671.6467246022075,classical
91.59326171875,1752666.7005062043,3260719.1162109375,-240502.09706914003,3788.824082421753,classical
98.0908203125,1806886.3933951259,3382532.4462890625,-197071.36422072473,3228.564098317799,classical
82.4189453125,1661693.4050668161,3202224.169921875,-229439.52613052243,4334.374488847594,classical
91.72509765625,1566615.6644914933,2722076.806640625,-233131.57665652703,3356.408903468507,classical
93.2744140625,1758679.0230491692,3321711.9140625,-219707.72321683803,3683.5793094966493,classical
78.697265625,1514700.7644423274,2890261.8896484375,-285567.1688221875,3372.578142422125,classical
92.76708984375,1733450.5999527187,3261612.744140625,-149003.25113705618,4040.173417530076,classical
62.4970703125,1049347.6172960016,1597839.0380859375,-519077.5036196323,3398.566687038945,classical
53.37744140625,925011.8209058935,1341873.8525390625,-557747.8238685349,3493.4286596773472,classical
67.35009765625,1020721.6209565857,1497375.87890625,-479325.97896510205,3376.7542013644206,classical
40.77294921875,1256508.1665226424,2465196.4599609375,-373815.3024518343,6794.548531947896,classical
78.32275390625,1569665.4241255596,2797905.9814453125,-330804.5198866533,4140.086364158345,classical
112.97998046875,1829932.7914877222,3219267.7001953125,-377514.8101820856,4386.801065118702,classical
65.65380859375,1102664.9121226345,1811513.0126953125,-332482.64877527265,3799.134428317673,classical
74.92236328125,1295247.6604531044,2239765.3564453125,-403520.99095690664,3813.7304014605525,classical
118.42529296875,1972834.8765683584,3534126.1962890625,-270749.5008468011,4806.5299971333225,classical
99.34716796875,1753508.3218397931,3227590.283203125,-264370.0089755762,4842.053503157358,classical
66.0009765625,1133939.5740680785,1884435.205078125,-373980.21860759245,4256.940928778346,classical
91.2421875,1685930.5291009122,3038733.3251953125,-286822.3119512364,4567.429199801328,classical
215.48193359375,3133326.246002215,5555394.140625,-190126.8335638731,3371.4335203374585,classical
196.490234375,2808574.8127137786,5257923.7060546875,-236359.67988766913,3349.9260765050713,classical
197.06005859375,2835096.8251744295,5257353.076171875,-149748.28772182978,3505.3546329217106,classical
169.341796875,2337601.6292621735,3973403.5400390625,-176088.75733436033,2810.5280788759087,classical
139.966796875,2099640.5427989042,3532877.2705078125,-189757.3151613971,3521.015881109835,classical
90.66357421875,1840531.0894447842,3783351.4892578125,-228908.8548926741,5723.502353413445,classical
160.7900390625,2328549.07896301,4431425.537109375,-302468.6849228894,3532.8843852778546,classical
152.0205078125,2500260.6554874536,4621133.056640625,-112314.47572258777,4546.995230237742,classical
111.08154296875,1932284.8283284944,3596884.716796875,-221243.9939934007,3448.6649141556436,classical
159.58544921875,2524576.695224365,4887315.7470703125,-201965.99432859267,4498.3885815200865,classical
104.326171875,1971985.1387574049,4300105.2978515625,-199976.01300291088,5180.923661338305,classical
138.9375,3626006.874363705,8062644.9462890625,172095.34317619278,5972.382792412873,country
164.19580078125,3799034.8781579467,8119460.302734375,176360.51630464205,6424.127788051232,country
97.00439453125,3019744.761525253,6788589.9169921875,30494.282549208976,4662.425406216246,country
132.51318359375,2808851.7586586527,5617463.5986328125,116261.45533285885,5843.371379663899,country
160.416015625,3832183.234411769,8203106.0302734375,159760.820693372,5934.637065226595,country
177.693359375,3812960.1844150894,8048799.0966796875,159713.6633160093,6505.523226444023,country
167.69873046875,3669792.800683787,7871516.2353515625,130883.74342888618,6610.58350449225,country
145.9130859375,3745143.285312851,8268610.0341796875,167790.60478117954,6535.531582705788,country
135.61767578125,3249908.3242018837,7107507.421875,201788.5218763158,5529.920863953226,country
203.30712890625,4135791.9117752044,8977009.350585938,190349.0450387288,6681.9562384999845,country
98.96630859375,2406648.533036511,4873426.8310546875,-133763.77559744954,4523.546584265714,country
142.4404296875,3671200.3172721663,7820245.6787109375,-102162.61987937348,4668.7993391352065,country
82.8212890625,2155998.9322843105,4447327.8076171875,-64890.11873355977,4601.493134685853,country
167.47216796875,3635579.654752751,7837095.41015625,-33559.03081826787,5711.269532206479,country
161.345703125,3818043.138004253,8495386.962890625,-19415.734165548096,5663.061189723177,country
121.84765625,2532569.864913586,5440589.8681640625,-60247.75330499285,5887.513556414702,country
77.83251953125,1843710.0046644742,3724791.943359375,-182158.56353255824,5003.735258869782,country
82.583984375,1900954.1566452764,3837206.0302734375,-33811.59454336887,5544.4940481026015,country
123.5966796875,2674811.46604017,5299235.15625,-67246.38160828143,5741.33258339609,country
65.87158203125,1472356.2279080441,2738215.9423828125,-165817.11483516858,4897.6558889549,country
112.23828125,3112381.1210179394,6736554.931640625,-20764.108549042492,5667.888329977487,country
59.0244140625,1349951.751782312,2516746.9482421875,-114554.66766081259,4487.258714965286,country
87.998046875,2223066.8428965006,4460075.4638671875,-152806.60681497445,4988.446554963963,country
45.8544921875,1932601.9613229653,3944333.7158203125,-265063.2430993855,4738.150417349125,country
106.56640625,2248383.055202438,4428346.2890625,-156618.41325145873,4194.810362591269,country
74.05908203125,2023234.6116880234,4121272.0458984375,-107982.75646430417,5388.616012956713,country
70.86181640625,1641398.8083543684,3227977.880859375,8689.523678559464,5118.694437450797,country
125.8740234375,2601053.5255502937,5052518.4814453125,-81991.28733105802,6079.595387684898,country
77.34130859375,1906136.0386443767,3783136.1572265625,-90603.9771649949,4937.615421842285,country
70.09423828125,1569765.2528781598,2940251.220703125,-52448.5406071064,4808.852171097378,country
55.384765625,1604042.464743314,3119655.1025390625,-124261.0084485767,3435.860128226223,country
123.25537109375,2654825.2116252384,5294260.986328125,-24343.950940043538,4862.702175707293,country
87.38916015625,2357227.9503004737,5192032.1044921875,-85030.3214767136,5136.433531661332,country
159.85595703125,3176426.626937214,6354695.8740234375,-64999.79177376722,4917.063419094624,country
154.23193359375,3380468.8160466063,7028415.966796875,-74474.03083582889,5571.222554532427,country
134.9443359375,3002179.8915544245,5922481.4208984375,-25275.10908270445,5832.066977523578,country
109.732421875,2363076.282773019,4715857.6171875,-312763.48744643055,5348.702651960166,country
109.85888671875,2674684.644070491,5473094.23828125,-80421.16908612246,5802.148974651378,country
156.64599609375,3697948.4534711773,8076329.296875,-23473.49622815966,5700.713985451732,country
274.5908203125,4862055.82850138,9622445.581054688,2435.169023469174,6790.658791684052,country
137.453125,3167825.084916316,6521104.4677734375,-39861.17283296359,5794.830673657809,country
123.947265625,3405866.4413726786,7509521.5576171875,51756.205666915186,6173.113663933788,country
112.54833984375,3087576.319257511,6971557.5439453125,-21750.883878467816,6076.499524005983,country
173.630859375,3271792.821867519,6555557.5927734375,-8368.92394767262,6254.191395878324,country
85.9892578125,2236408.6934615355,4342934.8388671875,24029.66534170136,5587.322098399354,country
171.93115234375,3591156.0313708717,7269781.640625,6708.8989242898,5360.997274365607,country
149.8388671875,2727310.46198468,4970057.080078125,-60074.43168330862,5806.655547114432,country
121.67138671875,2306661.6399352453,4597715.6982421875,-120711.13885830312,4815.54249771028,country
82.705078125,2508115.164703692,5337338.1591796875,-59122.972535748326,4826.47251045168,country
97.9990234375,2068561.1252453264,3887109.228515625,-44694.86579135155,5024.915742701685,country
102.076171875,2301736.430380961,5009990.4052734375,16486.68863474728,5448.346612406782,country
76.64794921875,2007838.32828607,4095087.6708984375,-135359.95015271378,4262.298521377663,country
45.853515625,1442282.364616176,3035072.6806640625,-31870.498525231855,5101.767722621153,country
140.04248046875,2937447.1882095705,6410402.2705078125,20052.033113390302,5793.07212872078,country
77.81884765625,2138883.5380639248,5052410.8154296875,670.2710386004019,4854.372356730808,country
104.88232421875,2432520.163260078,5316149.4873046875,74870.55379044014,5540.04056729018,country
71.01806640625,1898665.845758706,4153668.75,27520.09422984736,4953.015418427219,country
97.55078125,2252069.1834334205,4900870.8984375,-53444.085001618405,4888.178549096025,country
94.76025390625,2323232.8491777796,5385669.43359375,76057.61552435903,5402.125014423915,country
67.927734375,1985116.4380555598,4538316.357421875,34306.784778600355,4411.627087671794,country
55.49072265625,1776158.9532374118,3970012.060546875,67317.48574491034,5307.6824596529,country
62.81787109375,1807383.3369938633,4009503.955078125,-5698.918182927453,4880.552941868375,country
132.31982421875,2801247.7233244414,6198149.4873046875,35913.960240209664,6059.275876909249,country
75.32763671875,2087869.3649236064,4732179.78515625,36368.90532493613,5180.740426479673,country
77.67724609375,1954564.8645051992,4185193.359375,-86743.47837355216,4086.8745474691477,country
49.998046875,1156153.0255145999,2119071.7529296875,-149797.80500295275,4388.416735441455,country
127.88330078125,2200581.3605472064,4195303.1982421875,42815.837820422676,4975.0691355108665,country
45.7255859375,1108926.686910458,1866788.7451171875,-170968.21227414205,4983.2734650844795,country
64.955078125,1462323.9011696703,2866370.80078125,-88327.3797844561,5420.3646886505685,country
78.96826171875,1716694.7667219846,3563206.787109375,-18515.575368999816,5465.511216802928,country
122.4765625,2501627.2750789225,5234549.4140625,23179.242429600825,5668.436527512835,country
78.24951171875,1631084.0338194254,3131929.0283203125,-207142.58593481063,4540.225375839975,country
106.375,2212688.031316233,4598469.3603515625,-7840.656242432476,5352.92220852462,country
90.1689453125,2002863.4334446015,4253518.212890625,-62104.982606167076,5816.622589204095,country
91.96875,1983495.1998296601,4031252.490234375,-143719.39871411741,5508.567250055127,country
147.0380859375,2827903.1177774416,6259228.41796875,99528.72618783505,5769.824261332074,country
85.98291015625,1708263.8721661896,3347788.623046875,-83264.30765728357,4612.266323834985,country
113.5537109375,1956307.1385703066,3778592.6513671875,-27644.021806304943,5234.497090187488,country
64.51513671875,1480120.2687555233,2874488.818359375,-120757.46128824973,5839.611590344883,country
59.16845703125,1245793.2942927359,2268469.1162109375,-125107.66533796294,4815.094682045905,country
115.5439453125,2649416.194964772,5733398.3642578125,56936.45850895748,6014.210641941332,country
130.65478515625,2718310.348169107,5712629.58984375,55736.711029603175,5871.889935394057,country
137.1396484375,2913584.3720149714,6205653.80859375,51707.77969772322,5989.643754122196,country
76.9912109375,1856845.038596972,3781090.5029296875,27394.75989782681,4942.40910546252,country
120.23974609375,2540541.844032476,5248470.6298828125,18964.68781959686,4962.586861233362,country
89.56298828125,2064025.6182235815,4255833.0322265625,55129.17542668129,5242.754146011674,country
101.22216796875,2430064.8722352907,5212617.8466796875,23719.204196143543,5775.359936843717,country
95.6298828125,2057541.6841125796,4089607.470703125,-75813.09526199575,5097.0627315729225,country
85.4033203125,2098198.102472663,4560398.6572265625,76006.43324343828,5488.562977427364,country
67.8720703125,1708822.2950584558,3340854.931640625,-25591.27775825259,4998.97181956019,country
128.0029296875,2492146.745990335,5021338.4033203125,47755.64979579,5761.120110887742,country
83.70654296875,2021383.45967676,4181274.31640625,-75297.2797279903,5483.897092095614,country
156.7236328125,3019249.762797845,6257182.763671875,81445.81196581446,5748.371152553806,country
88.08935546875,1988180.4083616333,3950535.2783203125,-219929.2720418205,3895.8820530376083,country
81.45849609375,1906701.64279283,4018278.7353515625,88979.33705439439,5691.485930512978,country
87.10546875,2014085.2763479701,4164650.68359375,29215.50649073407,5102.7279612991115,country
125.955078125,2268282.917006932,4532017.8955078125,125351.39992185326,5054.260398078638,country
86.888671875,2018334.7783029852,4105412.841796875,59197.5001926725,5400.774240579908,country
79.806640625,1842538.312578668,3853302.099609375,-6448.149435145735,4202.015059784091,country
139.9619140625,2789617.840332684,5790892.0166015625,81135.89950357754,5909.089859755728,country
125.2900390625,2982634.2280957047,6345630.3955078125,15587.658540925742,6938.74232832348,disco
245.4951171875,4286999.008963623,8492167.749023438,103693.62005549515,6416.561402359952,disco
198.2666015625,4644586.926304727,10440718.06640625,46770.01956362838,6393.8175897375595,disco
195.1767578125,3974729.204172726,8099251.3916015625,167741.20871004433,7752.282423576253,disco
218.53564453125,4303731.265047219,9304174.072265625,-2990.870656190652,5928.770860607057,disco
188.73974609375,3553181.1648894623,7140851.5869140625,127668.82348140069,7016.462199423342,disco
211.59326171875,3682914.485859948,7120244.3115234375,85989.70992970739,7354.20123957647,disco
181.39697265625,4006983.246431292,7884812.98828125,74154.24237524817,6696.401714475866,disco
213.44189453125,3639341.1945108054,7074023.291015625,82658.97201268318,7081.276369624783,disco
220.67333984375,3900932.0530219506,7699842.7734375,-22646.340293915626,6858.3438490243125,disco
194.34130859375,3720381.184883839,7583445.0439453125,161364.3321429433,6791.211719259753,disco
169.345703125,4050734.4173892583,8875168.06640625,42184.611168798234,5794.477596044544,disco
170.4228515625,3547704.4165310245,7400305.1513671875,120277.2903045091,6661.244194876802,disco
206.27099609375,4385058.1918867305,9314693.041992188,58384.33306033238,6535.729477190084,disco
201.9482421875,3988903.8810917255,8436482.885742188,78288.7189365544,6762.295679105029,disco
116.66357421875,3054324.5937609766,7032647.2412109375,80278.36826052456,6437.768922665253,disco
149.09375,3289123.2612945503,6961889.1357421875,140135.32555715393,6816.000339322162,disco
156.09228515625,3315664.6196529963,6967014.0380859375,-49528.44966703816,6276.212883074446,disco
185.6533203125,3934449.7922227103,8839885.913085938,60470.3895541683,5739.3280377454485,disco
134.0263671875,2737966.495777641,5428660.4736328125,54986.19232791187,6905.269193086191,disco
