Zero crossing,Centroid,Rolloff,Chroma Freq,Tempo,Contrast,Tonal,Flatness,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,Genre
0.06295882576856149,1409.9552556449523,2765.9008052675463,0.3039933061525345,0.09565865903360762,21.094673943145814,0.0037870251510282843,0.0012445971369743347,-173.7924950229789,137.1866940119483,-23.724047561820328,26.978431449158254,-16.65769459400362,4.1808813251715815,-12.559929352907677,5.832183397146637,-2.874318312912877,-1.1974194808941023,-1.9548346010825528,1.8015003724784977,-2.9896473504734793,-1.866656317302067,-0.7927426571752254,-3.0159677450477713,-0.4400537015791464,-1.9945521240513102,-0.7484700558137901,-4.991313673815369,blues
0.043930584759280744,1352.6596654421635,2880.7778626196346,0.3671520524907549,0.12311641710738278,20.806443641033542,0.02951458623659218,0.00328078493475914,-287.9237486828667,124.0187568448743,5.469894939244536,33.657407078611804,1.0954994138877436,14.705333808739006,-4.877007710948832,8.670523833973434,0.7854059398276947,6.579525767005772,-4.874972942906589,-3.178224036787811,-5.536157868195903,-6.784435817464785,-2.6481562365337545,-2.9945599615013836,-3.3868181313885692,-1.8526477742854284,1.839963153728591,-4.890803445003888,blues
0.06909500676720805,1360.641197239507,2738.6387375833815,0.2693911165685921,0.12843218171662255,22.135715777506615,0.0022597372506617864,0.0007674354710616171,-207.22332863959983,132.83056414337236,-15.428844169761318,60.970933206511965,0.7298714799086374,12.437649101261234,1.1827987603866388,-1.5466222884366452,-17.87943665124846,8.352729973319864,-2.4581616384165605,-0.6033844457687053,0.385960438221567,2.5995471128035326,-5.179266665959939,-9.523480454587826,-9.242836506241542,-2.855028139105578,-1.4271618019885879,-5.9319786316578185,blues
0.0514017032820959,1324.2932181481008,2710.269200442285,0.26471282814949154,0.15643330897372051,21.419758234197882,-0.022194273932860942,0.0011908821761608124,-209.82615028781706,124.46321451967052,10.342456304156414,47.010908760512336,6.508126871590199,15.410516187616034,-2.005106413134502,6.706564402581393,-21.55763174957095,10.718405590745055,-5.523686984030709,-2.1998062401743494,-3.0348639422343213,8.644536881023928,-0.30372016894977716,-0.6379499316615088,-2.938426325629175,-1.7045174929000066,-1.7681888709632168,-7.762181145084885,blues
0.045036675850734724,1171.8482269140325,2344.2463815073957,0.3290363130220572,0.16197685692601682,21.62806215006197,-0.011678436012008115,0.00047074249596334994,-305.6547230013581,113.08633444624894,12.11442949456593,45.03370615399165,17.762826066211424,14.573328422147561,4.159431190128551,0.21354388474158498,-7.026994282622634,13.641990745762348,8.929175529294524,1.3030056796437224,5.961251634865974,8.549222917129478,1.1246062755930588,0.6026926491983293,0.054862863324397174,-3.7222655942488,-0.9949697752714809,-1.8002889539485751,blues
0.06370125495456304,1420.3651651340235,2929.964494815835,0.2696904156415463,0.16737089357921267,21.367670901059086,0.006117573514337784,0.0011032507754862309,-238.5155529057154,120.11017724117968,-4.229359522999814,42.29070119097939,5.9285629716090655,13.917268818936387,5.357867185701142,1.89555792600021,-16.936677953987353,12.350621891909801,3.9459795057272102,-1.3935843762604359,0.019284933871487504,3.5883972450445665,-4.500910258684728,-5.540558814155041,-6.887469480542333,-4.823252005728567,1.7473667909289252,-1.8821971732103502,blues
0.06134406117072699,1454.963940975344,3009.460817412268,0.3041855388754564,0.1740983857995614,21.065897048310305,0.006714114333539645,0.001300859497860074,-233.75910185921182,120.67513677201889,-3.1748058161174724,39.518480378921694,3.8183370099596354,18.837142252301984,-3.677817702550384,4.433138325890672,-14.965525418498213,17.578215241738025,1.841872084683049,2.549421714491376,-1.2331677114059902,8.439485928150589,-0.20189781196214135,-3.8945024168388875,-4.456850319643334,0.00955347080607796,1.2930309953452217,-2.098081955105792,blues
0.048326248912412995,1088.8442297527454,2134.9929420134863,0.3021240051341857,0.15106289916811205,21.723377893894558,0.008162864059545865,0.0004600378160830587,-245.6993692965279,140.49109047152433,-2.7897548199037447,60.43143421389561,18.919051353923063,9.829610132615102,3.559145456565145,0.5153722304123509,-16.38768310520301,6.627509585566826,7.259214198554219,-4.01442709613029,1.6021208806314613,5.89501021344852,-3.021469606706146,-4.77366987278781,-3.030989131485038,-1.994088227542578,-0.046753482551360706,-3.9712283025730346,blues
0.056141769987432324,1537.5876985238351,3495.51500643489,0.26993230369950993,0.16536645783266438,21.723589550557097,0.014658970438776354,0.0014776174211874604,-252.4930158629136,104.93710926459671,15.332312379803119,42.666971368708474,6.783058539005702,21.60568373693321,-1.297841291070252,5.675407762209725,-16.632635084362835,12.173102273094564,-1.947284861865372,1.9508442863081306,-0.8903191633141354,7.770524991318697,2.380243146057538,1.775405186391582,1.3253618616715839,3.609511203488651,4.907690791199549,-2.655459916107432,blues
0.05888603900812065,1195.4703757774462,2235.264725474913,0.2573248051883422,0.15525655415141704,21.486266356019396,0.0072496792159260455,0.0006415893440134823,-236.65676567681808,138.40925702635565,-4.912910650465225,47.62917720352409,5.184200869186902,8.876615655446443,0.5138146320346427,-3.8046735367661806,-14.98887015084531,10.417068484239511,-0.3336378500589955,0.7759847376924067,1.7773183865727178,4.232987751414061,-0.4678415786078655,-6.105215579277419,-5.390519563728928,-1.3412137841292513,-3.7230187765982494,-4.364777683110728,blues
0.05258634232405259,1390.3015575567933,3006.1717163935614,0.3026116045774677,0.16788726936640672,20.078770330332667,0.015288096096596222,0.0016522411024197936,-230.35765558732294,127.07833502035146,7.12344661850329,39.77490072351604,1.9210493092784784,17.411781255547535,-5.619415304339382,8.249393917300772,-18.116889762579422,13.83506517398335,-3.7699319736041366,2.572018775265309,-4.318346192427117,6.806376347577058,-6.167101951195523,-6.198750429025159,-4.500183997083952,-1.82233884814159,-0.5171001406298298,1.5099172181541751,blues
0.047907452387857694,1046.5500105240203,1830.330592463022,0.32110037268889363,0.15242026853852592,22.154408106731996,-0.013905322306154015,0.00039645700599066913,-264.72257778137373,138.86844528282714,11.194062577788184,48.50426051199967,14.930756279951565,20.580285719060754,3.2070085552870884,1.2489561428732106,-15.84645694720384,15.978460461442747,3.369132781190292,-1.5108065301054208,1.9059253437127768,6.328381126589213,-0.9933918916352236,-2.4194533838953998,-3.6802156247968076,0.4915001166256068,5.0414538274113765,-0.7768496496475265,blues
0.05856995903422274,1155.7812208677876,2169.033055847593,0.30653679516721494,0.14131288057384606,22.29029712417633,-0.0030792581372596642,0.00042173670954070985,-233.95624590534578,136.1457106318854,3.3244125355660703,48.92853089759708,8.715444531072293,13.966020939509923,5.366598215112225,0.39953863363720943,-13.469852380888785,16.877717302667612,5.148091899269752,-2.249821599981374,3.9479079674104294,5.316488006358152,0.8105590272905829,-1.1070818867469223,-4.556480319775627,-2.430784697942961,3.324835426533244,-0.602447185433726,blues
0.052467009860788866,1209.9878628924062,2521.741260785238,0.2808226672710273,0.16293965996002147,21.832939923441973,0.008674615024742984,0.0005482897977344692,-227.22533404213962,137.78807497067442,-14.49956683852602,63.560928327746055,5.617669514254758,11.958147880637933,1.9079694586536369,-1.889387698270673,-7.604215478661732,-2.47328905957678,-2.8910094633588423,-9.43339311199553,-10.929217878470203,3.5694756542024204,4.149800916891486,0.08880804773997675,-2.9859653217426585,-1.3861693268306334,7.541377986925696,-3.035723278920619,blues
0.04727604770881671,1120.019466933193,2323.820647839327,0.26311221470862683,0.15217469761843505,21.7259650407811,0.002877694309274142,0.0003224234387744218,-274.36583471258416,130.41125984915976,-6.351285337411298,70.40299242844287,13.269729571896027,9.473774615246056,7.735330787883972,-1.2349668312806688,-0.5723894176075311,-2.30335499394228,3.773516277031563,0.07561226417280438,-0.938971611452322,2.2962256870331816,4.294117353669,-1.6612150386229323,-10.439425023135787,-6.7931037042461515,-1.0657779179579308,-1.5838869950280778,blues
0.051697390999613305,1109.3527843880802,2243.3417583562937,0.2909597558829088,0.14905041834956045,21.030231400439217,-0.017101625065151154,0.0003999181790277362,-249.2845575687971,131.00469727862912,0.6714336261404835,66.70394508996954,17.914801587287247,4.621687893653241,6.613104112808972,1.2425224503572352,1.4125666512003163,-1.589807733605435,-0.9819217280250254,-3.575790770390606,-2.9269553252464524,4.6006757500087305,7.480606248363658,-0.18753280676756987,-2.823468895049455,-2.6753813271799007,0.7406140667377161,-0.5309832667303903,blues
0.05197268646075019,1198.459084542923,2477.275945747535,0.27837844955458596,0.12345011812446106,21.974294641198263,0.00878530947238439,0.0004546165291685611,-284.84838283086117,108.74955434264578,9.129681597722891,51.251315829646586,18.123714802810273,7.63277845759945,8.77537440913937,2.365381865429841,0.019261171151985935,2.2369273075716367,4.190629345367538,-3.3045812452529746,1.614048453943387,2.6918645906413463,3.376128180693583,3.292785865991633,-4.524483250736746,0.4967200593175498,5.921975593317741,3.214539758377844,blues
0.07241441294470224,1391.8419520071109,2811.698414388776,0.2887073098583926,0.17931249019880277,23.025399134062422,0.0048407016966698115,0.00045088143087923527,-228.16708511672974,130.33966406726123,-23.310707616108687,70.2002189410174,1.1293278773333457,7.5891127995372605,0.9033969721848273,1.9944428179465565,-6.158843363462796,-9.380718696081498,-2.563574192201997,-4.521847634939421,-0.26998606327008584,0.17045116449299647,-1.5287300338141983,1.4676862201529899,-6.98084403646358,-8.324485898610902,4.240888134309193,0.9917376585582531,blues
0.04801998743232792,1115.728201941125,2290.6465251595127,0.27615546208563235,0.1543172461525797,21.407568386525273,-0.007678913882904359,0.00037265513674356043,-248.9622498922054,139.03176773885144,-16.240023695977467,57.116193025112004,20.192361839509747,10.16037264018598,4.5760764253876465,0.3379237170637382,-7.862824725166111,-3.4702464592974525,-2.6488246584461086,-2.842670715819378,-0.8947747773060601,-2.41337949299326,2.5705974781164054,-5.871001359128983,-12.412887855542543,-7.302001948546549,-0.9235854590103104,-2.698579422823592,blues
0.05289486961040216,1648.8351694525152,3759.8921136347158,0.2803565281479937,0.1649090188972293,26.455322190277556,-0.010980578447877188,0.0014890776947140694,-233.71511418420795,101.19901742304788,17.65090175690885,23.740634528697687,2.079886744019185,25.938901593007888,-16.969041414808625,15.079568498155494,-22.27737790637521,4.385384856004447,-23.197579566875827,-6.036646917010756,-5.057097743226604,1.0690370738197958,-5.7785136344556784,-8.310136638506526,-11.38439194527776,-6.723499812904256,-10.013582029462114,-14.026128486474272,blues
0.039366118039443156,1379.189381936241,3016.513649216937,0.2631938520900637,0.19082760934772858,26.843687726529605,0.007943209062774282,0.0006982599734328687,-206.93811222264708,117.79183775471891,23.264992491828256,28.30004707474092,-1.1022839602894823,18.86718552270419,-21.971612929917573,17.84802562302506,-25.590238971010518,2.1351051126130534,-17.777297809712703,-8.010591686942902,-17.620142976435055,-8.120074510912584,-8.628885762568705,-15.540495656461445,-15.332039810734992,-9.656509940337658,-10.089768468969426,-17.826878891748454,blues
0.04294722484048724,1330.715617463901,2898.7888132613107,0.2535532162653806,0.17973704594299347,27.930864415848383,-0.017718757775806226,0.0005796187906526029,-221.84347873335082,110.85242892845618,18.637548945795718,30.928431671434044,3.2962273927230274,22.58995957729686,-20.40655712908187,12.122970614989521,-26.330458446391006,-4.354130220312946,-26.38385444081374,-13.032195953337137,-12.655038249600013,-1.8158426960098903,-7.259001881272109,-6.660985979311521,-14.688093442440712,-11.713448763462939,-11.024653260256045,-13.38985946809626,blues
0.03938839846771075,1309.382408069757,2763.1862560723607,0.27624481049635496,0.13200138668317163,26.988943524511114,0.026596800504052023,0.0012302328832447529,-288.71511032886934,105.92634858011475,18.81994865013956,23.67446169630564,5.700167878918391,25.55908663553246,-13.450494982491623,12.429513137695345,-11.96118688154928,1.5895082527287896,-15.623068929974657,-6.638755372880928,-11.685788005530673,-2.935765427204651,-7.378426451022277,-15.693845859834944,-10.957293490483211,-10.8797791786671,-18.501954117168346,-19.117843101041046,blues
0.04197368341550657,1430.49243281529,3245.4683874709976,0.26063530211047614,0.16825153479512153,27.165771619047316,-0.008256722499099655,0.0008047100272960961,-238.9511978806659,108.70542675664251,34.14584859048512,30.21114852794819,-0.5025826515964505,27.29295802084453,-21.399484058811613,14.171864445392035,-24.512312304593173,-1.8842651585616204,-28.057499736582134,-11.255746808847046,-16.464362888397474,-7.6406933870307245,-12.784873417111598,-15.352470043254957,-13.745901023598405,-7.408485920052404,-10.078316032819444,-13.290935266538225,blues
0.04570244525812065,1537.0980205512028,3602.423279799884,0.26236377165507907,0.1654486811105464,26.882590822416244,-0.01653155836652321,0.000891343632247299,-217.15491110919618,105.7844598921646,15.606510106394204,25.25981971088858,-1.4457647390420507,30.199509438023075,-17.717385482957088,17.318798598222482,-27.218796851274657,4.336658177196008,-20.061996309367668,-10.700785943640435,-14.232641659413785,-5.156591770517741,-3.481463402748278,-6.189352883029099,-15.322095669414194,-6.832313932504904,-9.825187628101066,-13.940664779843475,blues
0.04541997474381284,1506.8728757224976,3404.1862470091355,0.28838483114154695,0.1741751059504533,26.877048556475124,0.0025742110216448273,0.0009744797716848552,-171.77327400973823,120.29358277697054,15.340431221511125,21.107595676055954,-5.385008933782165,24.195364692129523,-24.137548140155836,18.544753308201543,-22.348502046554586,1.3194959972625617,-20.763226447368158,-4.98188787294664,-17.108089032902004,-7.879305131159585,-15.300168103951915,-9.343680757672027,-8.911592310789626,-8.512012584623267,-14.329959058061528,-19.929634873231738,blues
0.03690734060808198,1247.3550297102408,2620.1894667198376,0.2333981200102739,0.17693263100361167,27.366078971587932,-0.019665473099128656,0.0004499142523854971,-200.19929196319208,116.36308832421825,18.047370430009952,25.263573886392336,0.3100538091314469,24.177253055077013,-22.22351523663814,11.183534779073703,-26.846266402324467,-7.637379448990689,-24.856095963880144,-12.012267222403947,-17.01597672129118,-8.113070240080631,-11.953768303649642,-12.621813412438968,-14.193202751550338,-8.207759178862512,-15.01500742442552,-10.306848854383134,blues
0.048163866130123745,1188.3081417864566,2339.291912884281,0.24863407626255185,0.09765600157652742,26.615383665380413,-0.003995452394480353,0.00043468925287015736,-328.5607087471809,102.72851243157005,19.83658411859177,26.70600946196402,7.145409876080338,22.727984646524234,-6.9517268433561386,12.816983084446404,-10.727913243138168,-0.4246941893048414,-12.378795558421393,-8.898336997789116,-9.208457470899859,-9.089532925312355,-8.994874388368277,-7.657884743093102,-7.211292926111968,-9.397146861989649,-4.475669886011858,-3.679435154492898,blues
0.044373172249613305,1514.1006734453886,3451.915682551479,0.2658880891377403,0.16095398805287311,27.195260742803693,0.0002548656297776312,0.0010878023458644748,-192.6574701622927,111.15710925289764,21.361006845597988,26.39940566165002,-0.6443474607679669,23.49151407003604,-25.46989602112577,16.92310371600628,-16.975649701805775,5.775643115876511,-25.738421610096474,-5.05198399734953,-17.62748924452038,-7.916775373992239,-15.155121484920373,-12.356139302108152,-17.234728446429056,-7.7786782944864115,-13.030936651299454,-17.931170184088913,blues
0.03532089858855375,1151.0089925770376,2311.446966538573,0.25524584982822535,0.13262914727225156,26.368849304337125,-0.009474489978091687,0.000777226232457906,-301.7305018402259,111.54287561223644,21.900228657756905,16.151121450448297,8.2006726737331,22.08437350252662,-8.597673598235545,1.4887755005926386,-17.071402613036643,-8.33458422579517,-17.008358565653722,-10.57377005938886,-15.679575862527813,-12.594489310930037,-12.256569605904884,-14.560317117046013,-10.100236717033793,-5.785847973965894,-7.768404310980652,-7.180643575389453,blues
0.09764303279679042,2272.4395473323143,5108.215360353828,0.3979959015097917,0.16325250021197882,21.300212828784737,0.0030316660313631856,0.005724778398871422,-110.24798638390001,90.7029327036238,-2.525755712570357,74.05794127141175,-11.753321371814225,39.207736180285195,-13.160563106439799,20.542093501929454,-17.153088694853494,12.81263293022762,-21.430072703953442,5.952003455844082,-8.023324057873857,4.232331817278509,-16.481607456959086,6.544708823413356,-5.692046186783727,-3.6433496593719945,-4.85275357203774,1.8532258724343422,blues
0.10226074596384377,2390.39009977241,5403.435075587297,0.38686772732026864,0.18802592051835637,21.792983044054854,0.005197050732719201,0.0076074255630373955,-107.17026510060708,88.48818681168343,-4.169412910866452,55.47771483128846,-8.01387232298992,38.41516231168951,-6.410025932201482,28.572667259650785,-19.821608014552236,13.23808924742044,-19.25309949926107,12.07236157116635,-4.578394451650284,3.786519141833414,-16.98638451045677,11.620651945177212,-7.359709804823317,-3.666060923748546,-7.1765766984172945,1.9754493932924122,blues
0.09782391966357308,2301.609667012493,5187.578453541908,0.37753847485377745,0.16214273504940474,23.42488479121242,-0.003126917071557294,0.0038875865284353495,-159.55165462072225,69.79762594644605,-4.398991493264595,76.84658468911451,3.918826950684856,45.17317409399912,-4.855005926302046,32.20482531718527,-9.796014854271876,7.812651872813796,-21.821105457649914,9.690987612642974,-2.5877130963204436,3.30557961545892,-14.968878672810128,10.235481353645756,-4.078413180165207,-5.850137794724931,-2.477926440142869,6.646698871985017,blues
0.08717463022041763,2155.8796287547634,5011.574078270011,0.3989205928883886,0.1691004185210005,20.79960034568095,0.0076157311914788264,0.006467208731919527,-109.10599039560415,100.60877317988377,-8.656534074177193,47.35041424284692,-6.558297667656126,39.60763773195039,-8.51561976069628,29.565545484333175,-16.585536287789918,13.163907307739207,-24.209251988536522,6.576562459339212,-8.647178047841171,4.927416368960812,-15.434490006553569,1.53379914825272,-6.748966016415561,1.4113460341885058,-3.969471927538656,3.2838323730613275,blues
0.09252533171403712,2278.9612516967195,5198.59486024507,0.3901749283627864,0.186434150170845,21.736179171654467,0.0016322257452993476,0.005397253204137087,-109.51259924493235,86.92136532237379,-8.594189861474508,64.48952890536914,-6.301507611067428,43.64348830207828,-8.290832418497974,28.545784075842228,-14.082674800093736,8.128629781349888,-21.488084224664885,11.088337490559196,-5.091684537404438,3.976496939377077,-12.861212313972729,12.336755433365203,0.020517714488729116,-0.7430951363282536,-5.13095866371088,3.2979370988772194,blues
0.048048310010634185,1739.1340329154266,4551.141569841212,0.42943680499022724,0.1944858221038298,21.936153534025287,-0.0038609308925942067,0.0016980449436232448,-163.21676641259359,89.77884424917495,12.976252825855564,80.7023022985999,3.6653806073336743,39.738740894094114,-5.406733839500803,26.493731303341995,-13.169927073383592,2.704876873720849,-20.550134796362595,6.014821531704677,-2.9036588562391326,-0.428329745202452,-17.53912514746951,4.164017844808473,-5.987195634987606,-7.864173959300795,-8.569908694050703,1.8542706561492557,blues
0.05845780162412993,1913.011599817312,4777.823081315255,0.3879674900877747,0.1219310451306559,21.420880474663903,0.005187376445590452,0.0032153248321264982,-182.5737803126265,90.66755947828042,14.124545648317376,67.54922676819992,2.6786994079240025,38.429826309369524,-8.41071459602446,24.12955143313394,-13.789951296498279,4.833089582327018,-16.685228632284637,5.817601423100393,-5.146696601458493,0.19426711245188644,-14.485501547050948,6.864089724563954,-4.439797875757856,-2.986441840143535,-4.814492818130967,5.405974256832242,blues
0.07532370818832174,2013.0116652479721,4848.826029129205,0.33642041815924173,0.17149135136304486,22.395970794955097,-0.00463739983806335,0.003196191508322954,-149.9402854342937,93.65088257771518,6.355069041904778,71.50347237694135,-8.121532616305528,36.191165050925925,-9.775337688541768,17.647842588090956,-21.107522083615585,-0.139680743778103,-22.201909783022266,5.421948143943786,-7.458580071294547,-4.332861647155468,-12.399406358085281,9.621234009856318,-5.017020866337314,-3.706168958700431,2.3444348336971577,4.160647247046933,blues
0.09876687270398299,2148.1976094245806,4672.197141005656,0.37952944200438826,0.18490066025783977,21.612736884668454,0.0008792930860468399,0.0057325283996760845,-106.35535972918485,102.6563081599649,-20.146088986859706,59.348879159911306,-9.948383045957643,33.68739152710574,-14.171323074633387,23.521473535826324,-13.313562700732856,15.990456963414175,-18.923529822993743,7.813086427762271,-7.785446320632364,4.038031016606422,-11.343647918498402,2.060206433897644,-5.731269817854863,0.470283058111298,-1.90381147279788,-3.131631081135947,blues
0.039961269818252126,1318.1914651872382,3044.8831863580335,0.2775753403828036,0.10953127765372354,22.555105330073633,-0.01195872578315778,0.0010642734123393893,-256.0166776323774,110.85584812964592,21.525789433530285,67.54189814614801,4.306012649495461,43.08662688616709,-4.494885962933637,10.416362311444328,-8.694551727944775,1.6574183665538202,-20.587049024805417,-2.451857261649741,-7.1194588072747305,-11.165334101186353,-12.61112903883119,2.726515236252034,-8.951504732955922,-7.939702947135801,-2.3386129550728834,-0.7058657796209716,blues
0.08579060022718484,1945.5331078931836,4174.593627646462,0.400936007347418,0.15722500744884513,21.135632284254843,0.006871176192969673,0.004335533361881971,-82.99971845180482,107.08580329537493,-25.335440250633532,57.104512328949696,0.08550282357873809,34.68258547612381,-11.055124361321415,20.54316786308616,-11.19448025002772,14.819607113502801,-10.233336639814489,12.546020008670306,-9.753734592464452,2.5643696549973183,-6.289512643495142,2.995332387784805,-8.715192983043892,-0.3312061395231424,-2.98263296943583,0.7028816438351314,blues
0.10660165313225058,1977.2342507767996,3943.4489309926043,0.3936876724130862,0.1844792593459054,21.55830019226636,0.012479123991355026,0.004595556296408176,-55.60754479894003,114.93161784661213,-37.031945712194165,64.88949989223916,-7.14171506719369,15.23794075156716,-16.232675861731725,18.631573831270146,-9.752267688804507,21.454282451652464,-5.648910277453386,12.788084292023864,-16.530476778309254,3.7929177038624173,-7.900901220363759,8.470491622372034,-4.071421692586765,3.203312898426698,-5.184595904137001,-1.279901024138534,blues
0.0671879531612529,1443.8101061604427,3070.713037902407,0.3390077586475191,0.08717940491647252,22.662808115598363,0.027202844779379252,0.0020177217666059732,-225.23012094250882,117.62688792898822,-14.539372951010417,64.79603782516945,12.908661977104405,19.03742168587219,10.666170171746543,9.886661952490579,-2.396643023861355,11.6850900438708,1.5415066293016397,3.065813943802136,-7.6271237199707755,-8.954819214898919,-4.349342664484898,-0.06272129563627006,-2.5589150300868893,-3.4455020418195494,-3.8707223875902232,1.3147192541191084,blues
0.1328151434406419,2171.445862789447,4237.319698466502,0.4124447247929012,0.1468008489901136,21.65813476448442,0.0037956508332184008,0.00595385255292058,-76.69792574057287,105.73820358181676,-43.172150887855665,60.95427239277868,-8.757207970405872,21.224145688095444,-12.855764557091476,18.596252939960888,-11.396047729444133,14.538467132542563,-6.04813378109654,12.722726654328492,-9.3652260287849,1.3488977926913055,-3.6112760592051334,6.991538068379329,-4.057430330528846,-0.27433770041577205,-3.6986417440242723,-0.5005872664389943,blues
